date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:04:04	24449/24449	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2005:04:56%20GMT	http://php.net/manual/en/refs.basic.text.php	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual/en/refs.basic.text.html	(from http://php.net/)
00:04:05	26734/26734	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2005:05:00%20GMT	http://php.net/manual/en/refs.basic.vartype.php	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual/en/refs.basic.vartype.html	(from http://php.net/)
00:04:05	24064/24064	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2005:05:01%20GMT	http://php.net/manual/en/refs.webservice.php	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual/en/refs.webservice.html	(from http://php.net/)
00:04:05	22793/22793	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2005:05:02%20GMT	http://php.net/manual/en/refs.utilspec.windows.php	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual/en/refs.utilspec.windows.html	(from http://php.net/)
00:04:05	28225/28225	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2005:05:05%20GMT	http://php.net/manual/en/refs.xml.php	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual/en/refs.xml.html	(from http://php.net/)
00:04:06	25350/25350	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2005:05:07%20GMT	http://php.net/manual/en/refs.ui.php	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual/en/refs.ui.html	(from http://php.net/)
00:04:06	24369/24369	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2005:05:10%20GMT	http://php.net/migration56	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/migration56.html	(from http://php.net/)
00:04:08	22998/22998	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2005:05:10%20GMT	http://php.net/migration70	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/migration70.html	(from http://php.net/)
00:04:09	25882/25882	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2005:05:10%20GMT	http://php.net/migration71	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/migration71.html	(from http://php.net/)
00:04:10	22484/22484	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2005:05:10%20GMT	http://php.net/migration72	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/migration72.html	(from http://php.net/)
00:04:11	273001/273001	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2023:04:01%20GMT	http://php.net/ChangeLog-7.php	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/ChangeLog-7.html	(from http://php.net/)
00:04:13	22484/22484	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2005:05:10%20GMT	http://php.net/manual/en/migration72.php	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual/en/migration72.html	(from http://php.net/)
00:04:13	316/316	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2014%20Dec%202017%2023:04:08%20GMT	http://php.net/conferences	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/conferences	(from http://php.net/)
00:04:14	122323/122323	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2023:04:05%20GMT	http://php.net/archive/2017.php	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/archive/2017.html	(from http://php.net/)
00:04:14	0/0	---M-Z	302	error ('Found')	text/html	date:Thu,%2014%20Dec%202017%2023:04:08%20GMT	http://php.net/archive/	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/archive/index.html	(from http://php.net/)
00:04:14	316/316	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2014%20Dec%202017%2023:04:09%20GMT	http://php.net/conferences	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/conferences	(from http://php.net/)
00:04:15	26609/26609	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2023:04:10%20GMT	http://php.net/cal.php	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/cal.html	(from http://php.net/)
00:04:16	14648/14648	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2023:04:10%20GMT	http://php.net/thanks.php	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/thanks.html	(from http://php.net/)
00:04:16	12382/12382	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2023:04:11%20GMT	http://php.net/copyright.php	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/copyright.html	(from http://php.net/)
00:04:17	19491/19491	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2023:04:11%20GMT	http://php.net/my.php	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/my.html	(from http://php.net/)
00:04:18	12275/12275	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2023:04:13%20GMT	http://php.net/contact.php	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/contact.html	(from http://php.net/)
00:04:18	161357/161357	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2023:04:09%20GMT	http://php.net/conferences/index.php	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/conferences/index.html	(from http://php.net/)
00:04:18	21825/21825	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2023:04:13%20GMT	http://php.net/sites.php	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/sites.html	(from http://php.net/)
00:04:19	42164/42164	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2023:04:13%20GMT	http://php.net/mirrors.php	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/mirrors.html	(from http://php.net/)
00:04:19	11878/11878	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2023:04:14%20GMT	http://php.net/privacy.php	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/privacy.html	(from http://php.net/)
00:04:21	2425/2425	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2021%20Jan%202015%2010:53:38%20GMT	http://php.net/cached.php?t=1421837618&f=/js/ext/modernizr.js	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/cachedab96.php	(from http://php.net/)
00:04:22	1013798/1013798	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2023:04:01%20GMT	http://php.net/ChangeLog-5.php	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/ChangeLog-5.html	(from http://php.net/)
00:04:23	6108/6108	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2021%20Jan%202015%2010:53:38%20GMT	http://php.net/cached.php?t=1421837618&f=/js/ext/hogan-2.0.0.min.js	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/cached3567.php	(from http://php.net/)
00:04:24	4025/4025	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2021%20Jan%202015%2010:53:38%20GMT	http://php.net/cached.php?t=1421837618&f=/js/ext/mousetrap.min.js	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/cached9183.php	(from http://php.net/)
00:04:24	22140/22140	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2021%20Jan%202015%2010:53:38%20GMT	http://php.net/cached.php?t=1421837618&f=/js/ext/typeahead.min.js	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/cachede4eb.php	(from http://php.net/)
00:04:24	16234/16234	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2021%20Jan%202015%2010:53:38%20GMT	http://php.net/cached.php?t=1421837618&f=/js/search.js	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/cachedcba0.php	(from http://php.net/)
00:04:25	1490/1490	---M--	200	added ('OK')	image/png	etag:%225d2-50d275e263080%22	http://php.net/images/to-top@2x.png	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/images/to-top@2x.png	(from http://php.net/)
00:04:25	13735/13735	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2023:04:20%20GMT	http://php.net/manual-lookup.php?pattern={searchTerms}&src={referrer:source?}	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual-lookupa935.html	(from http://php.net/phpnetimprovedsearch.src)
00:04:25	27499/27499	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2020%20Jul%202017%2014:20:03%20GMT	http://php.net/cached.php?t=1500560403&f=/js/common.js	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/cachedb779.php	(from http://php.net/)
00:04:30	93100/93100	---MC-	200	added ('OK')	text/javascript	date:Tue,%2020%20Dec%202016%2018:17:03%20GMT	http://ajax.googleapis.com/ajax/libs/jquery/1.10.2/jquery.min.js	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/ajax.googleapis.com/ajax/libs/jquery/1.10.2/jquery.min.js	(from http://php.net/)
00:04:38	417635/417635	---M--	200	added ('OK')	application/atom+xml	etag:%2265f63-560546d30fe40%22	http://php.net/feed.atom	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/feed.atom	(from http://php.net/)
00:04:38	0/0	---M-Z	302	error ('Found')	text/html	date:Thu,%2014%20Dec%202017%2023:04:33%20GMT	http://php.net/index	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/index	(from http://php.net/index.php)
00:04:38	0/0	---M-Z	302	error ('Found')	text/html	date:Thu,%2014%20Dec%202017%2023:04:33%20GMT	http://php.net/index	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/index	(from http://php.net/index.php)
00:04:38	316/316	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2014%20Dec%202017%2023:04:33%20GMT	http://php.net/conferences	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/conferences	(from http://php.net/index.php)
00:04:38	316/316	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2014%20Dec%202017%2023:04:33%20GMT	http://php.net/conferences	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/conferences	(from http://php.net/index.php)
00:05:00	161110/161110	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2227556-5295439c8b5c0%22	http://php.net/fonts/Fira/eot/FiraSans-Book.eot	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/fonts/Fira/eot/FiraSans-Book.eot	(from http://php.net/cached.php?t=1421837618&f=/fonts/Fira/fira.css)
00:05:07	170237/170237	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22298fd-5295439c8b5c0%22	http://php.net/fonts/Fira/eot/FiraSans-BookItalic.eot	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/fonts/Fira/eot/FiraSans-BookItalic.eot	(from http://php.net/cached.php?t=1421837618&f=/fonts/Fira/fira.css)
00:05:09	185904/185904	---M--	200	added ('OK')	application/font-woff	etag:%222d630-5295439c8b5c0%22	http://php.net/fonts/Fira/woff/FiraSans-Book.woff	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/fonts/Fira/woff/FiraSans-Book.woff	(from http://php.net/cached.php?t=1421837618&f=/fonts/Fira/fira.css)
00:05:32	195408/195408	---M--	200	added ('OK')	application/font-woff	etag:%222fb50-5295439c8b5c0%22	http://php.net/fonts/Fira/woff/FiraSans-BookItalic.woff	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/fonts/Fira/woff/FiraSans-BookItalic.woff	(from http://php.net/cached.php?t=1421837618&f=/fonts/Fira/fira.css)
00:05:35	162425/162425	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2227a79-5295439c8b5c0%22	http://php.net/fonts/Fira/eot/FiraSans-Medium.eot	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/fonts/Fira/eot/FiraSans-Medium.eot	(from http://php.net/cached.php?t=1421837618&f=/fonts/Fira/fira.css)
00:05:44	404400/404400	---M--	200	added ('OK')	application/font-sfnt	etag:%2262bb0-5295439c8b5c0%22	http://php.net/fonts/Fira/ttf/FiraSans-Book.ttf	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/fonts/Fira/ttf/FiraSans-Book.ttf	(from http://php.net/cached.php?t=1421837618&f=/fonts/Fira/fira.css)
00:06:02	186824/186824	---M--	200	added ('OK')	application/font-woff	etag:%222d9c8-5295439c8b5c0%22	http://php.net/fonts/Fira/woff/FiraSans-Medium.woff	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/fonts/Fira/woff/FiraSans-Medium.woff	(from http://php.net/cached.php?t=1421837618&f=/fonts/Fira/fira.css)
00:06:12	171092/171092	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2229c54-5295439c8b5c0%22	http://php.net/fonts/Fira/eot/FiraSans-MediumItalic.eot	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/fonts/Fira/eot/FiraSans-MediumItalic.eot	(from http://php.net/cached.php?t=1421837618&f=/fonts/Fira/fira.css)
00:06:13	412324/412324	---M--	200	added ('OK')	application/font-sfnt	etag:%2264aa4-5295439c8b5c0%22	http://php.net/fonts/Fira/ttf/FiraSans-BookItalic.ttf	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/fonts/Fira/ttf/FiraSans-BookItalic.ttf	(from http://php.net/cached.php?t=1421837618&f=/fonts/Fira/fira.css)
00:06:26	76236/76236	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22129cc-5295439c8b5c0%22	http://php.net/fonts/Fira/eot/FiraMono-Regular.eot	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/fonts/Fira/eot/FiraMono-Regular.eot	(from http://php.net/cached.php?t=1421837618&f=/fonts/Fira/fira.css)
00:06:34	197376/197376	---M--	200	added ('OK')	application/font-woff	etag:%2230300-5295439c8b5c0%22	http://php.net/fonts/Fira/woff/FiraSans-MediumItalic.woff	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/fonts/Fira/woff/FiraSans-MediumItalic.woff	(from http://php.net/cached.php?t=1421837618&f=/fonts/Fira/fira.css)
00:06:34	0/0	---M-Z	302	error ('Found')	text/html	date:Thu,%2014%20Dec%202017%2023:06:29%20GMT	http://php.net/fonts/Fira/ttf/FiraMono-Regular.ttf	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/fonts/Fira/ttf/FiraMono-Regular.90.delayed	(from http://php.net/cached.php?t=1421837618&f=/fonts/Fira/fira.css)
00:06:35	0/0	---M-Z	302	error ('Found')	text/html	date:Thu,%2014%20Dec%202017%2023:06:30%20GMT	http://php.net/search.php?show=404quickref&lang=en&pattern=fonts/Fira/ttf/FiraMono-Regular.ttf	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/searchfc4d.php	(from http://php.net/cached.php?t=1421837618&f=/fonts/Fira/fira.css)
00:06:35	14185/14185	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2023:06:30%20GMT	http://php.net/manual-lookup.php?pattern=fonts%2FFira%2Fttf%2FFiraMono-Regular.ttf&lang=en&scope=404quickref	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual-lookup4393.html	(from http://php.net/cached.php?t=1421837618&f=/fonts/Fira/fira.css)
00:06:40	86572/86572	---M--	200	added ('OK')	application/font-woff	etag:%221522c-5295439c8b5c0%22	http://php.net/fonts/Fira/woff/FiraMono-Regular.woff	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/fonts/Fira/woff/FiraMono-Regular.woff	(from http://php.net/cached.php?t=1421837618&f=/fonts/Fira/fira.css)
00:06:40	404728/404728	---M--	200	added ('OK')	application/font-sfnt	etag:%2262cf8-5295439c8b5c0%22	http://php.net/fonts/Fira/ttf/FiraSans-Medium.ttf	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/fonts/Fira/ttf/FiraSans-Medium.ttf	(from http://php.net/cached.php?t=1421837618&f=/fonts/Fira/fira.css)
00:06:40	0/0	---M-Z	302	error ('Found')	text/html	date:Thu,%2014%20Dec%202017%2023:06:36%20GMT	http://php.net/fonts/Fira/ttf/FiraMono-Bold.ttf	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/fonts/Fira/ttf/FiraMono-Bold.95.delayed	(from http://php.net/cached.php?t=1421837618&f=/fonts/Fira/fira.css)
00:06:41	0/0	---M-Z	302	error ('Found')	text/html	date:Thu,%2014%20Dec%202017%2023:06:36%20GMT	http://php.net/search.php?show=404quickref&lang=en&pattern=fonts/Fira/ttf/FiraMono-Bold.ttf	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/search7e22.php	(from http://php.net/cached.php?t=1421837618&f=/fonts/Fira/fira.css)
00:06:41	14019/14019	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2023:06:36%20GMT	http://php.net/manual-lookup.php?pattern=fonts%2FFira%2Fttf%2FFiraMono-Bold.ttf&lang=en&scope=404quickref	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/manual-lookupb213.html	(from http://php.net/cached.php?t=1421837618&f=/fonts/Fira/fira.css)
00:06:42	4532/4532	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2211b4-50d275e263080%22	http://php.net/fonts/Font-Awesome/font/fontello.eot?60964435	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/fonts/Font-Awesome/font/fontelloc139.eot	(from http://php.net/cached.php?t=1421837618&f=/fonts/Font-Awesome/css/fontello.css)
00:06:43	2608/2608	---M--	200	added ('OK')	application/font-woff	etag:%22a30-50d275e263080%22	http://php.net/fonts/Font-Awesome/font/fontello.woff?60964435	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/fonts/Font-Awesome/font/fontelloc139.woff	(from http://php.net/cached.php?t=1421837618&f=/fonts/Font-Awesome/css/fontello.css)
00:06:44	4364/4364	---M--	200	added ('OK')	application/font-sfnt	etag:%22110c-50d275e263080%22	http://php.net/fonts/Font-Awesome/font/fontello.ttf?60964435	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/fonts/Font-Awesome/font/fontelloc139.ttf	(from http://php.net/cached.php?t=1421837618&f=/fonts/Font-Awesome/css/fontello.css)
00:06:44	872/872	---M--	200	added ('OK')	image/svg+xml	etag:%22368-50d275e263080%22	http://php.net/fonts/Font-Awesome/font/fontello.svg?60964435	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/fonts/Font-Awesome/font/fontelloc139.svg	(from http://php.net/cached.php?t=1421837618&f=/fonts/Font-Awesome/css/fontello.css)
00:06:45	1657/1657	---M--	200	added ('OK')	image/png	etag:%22679-50d275e263080%22	http://php.net/images/search-sprites.png	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/images/search-sprites.png	(from http://php.net/cached.php?t=1478800802&f=/styles/theme-base.css)
00:06:45	2821/2821	---M--	200	added ('OK')	image/png	etag:%22b05-50d275e263080%22	http://php.net/images/mobile-menu.png	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/images/mobile-menu.png	(from http://php.net/cached.php?t=1478800802&f=/styles/theme-base.css)
00:06:46	158/158	---M--	200	added ('OK')	image/svg+xml	etag:%229e-50d275e263080%22	http://php.net/images/bg-texture-00.svg	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/images/bg-texture-00.svg	(from http://php.net/cached.php?t=1449787206&f=/styles/theme-medium.css)
00:06:46	43417/43417	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2023:06:41%20GMT	http://php.net/get/php-7.2.0.tar.bz2/from/a/mirror	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/get/php-7.2.0.tar.bz2/from/a/mirror.html	(from http://php.net/downloads.php)
00:06:46	43642/43642	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2023:06:41%20GMT	http://php.net/get/php-7.2.0.tar.bz2.asc/from/a/mirror	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/get/php-7.2.0.tar.bz2.asc/from/a/mirror.html	(from http://php.net/downloads.php)
00:06:46	43359/43359	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2023:06:41%20GMT	http://php.net/get/php-7.2.0.tar.gz/from/a/mirror	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/get/php-7.2.0.tar.gz/from/a/mirror.html	(from http://php.net/downloads.php)
00:06:47	43584/43584	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Dec%202017%2023:06:42%20GMT	http://php.net/get/php-7.2.0.tar.gz.asc/from/a/mirror	C:/Users/Jause/Desktop/Ejercicios%20examen%20DES/WEB_PHP.net/xdd/php.net/get/php-7.2.0.tar.gz.asc/from/a/mirror.html	(from http://php.net/downloads.php)
